kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,limbdark_coeff1,limbdark_coeff2,limbdark_coeff3,limbdark_coeff4,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,dutycycle_post,dataspan_post,timeout01p5,timeout02p0,timeout02p5,timeout03p0,timeout03p5,timeout04p5,timeout05p0,timeout06p0,timeout07p5,timeout09p0,timeout10p5,timeout12p0,timeout12p5,timeout15p0,timeoutsumry,cdppslplong,cdppslpshrt,KIC,Gaia,Teff,e_Teff,D,E_D,e_D,R*,E_R*,e_R*,AV,Evol,Bin,dist_DR25,dist_DR25_err1,dist_DR25_err2,radius_DR25,radius_DR25_err1,radius_DR25_err2
10215254,2MASS J19385029+4713557,3748,50.0,-50.0,4.756,0.035,-0.02,-0.1,0.1,-0.1,0.5,0.025,-0.025,0.623,0.018,-0.018,5.97,0.8843,-0.5252,DSEP,15.663,0.5229,0.6646,-0.5166,0.146,329.854,3.767,-3.693,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.70956,47.232159,11111111111111111,PHO2,PHO2,PHO2,13.389,0.022,12.711,0.022,12.512,0.019,0.8734,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,351.227,310.884,291.2,269.663,256.394,232.89,223.685,210.475,196.951,187.394,180.354,175.26,174.305,169.891,0.134,0.01,-0.013,0.8734,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21707,-0.6379,10215254,2128567035782290176,3748,131,329.854,3.767,3.693,0.623,0.018,0.018,0.097,0,0,237.97,14.07,-17.59,0.49,0.023,-0.029
10166274,2MASS J19591929+4709268,3789,75.0,-82.0,4.7810000000000015,0.063,-0.031,-0.34,0.15,-0.15,0.467,0.038,-0.046,0.537,0.015,-0.015,6.75,2.071,-0.9046,DSEP,15.438,0.659,0.595,-0.6687,0.2396,264.958,2.468,-2.429,3,3,3,010/010166/010166274/dv/kplr010166274-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,299.8304100000001,47.157459,11111101110111011,SPE70,SPE60,SPE70,13.334,0.025,12.675,0.03,12.485,0.024,0.6976,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,426.7480000000001,378.541,354.016,328.6230000000001,311.888,283.568,271.653,253.939,235.80900000000003,224.649,214.778,207.865,206.18,199.3,0.121,0.017,-0.021,0.6193,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.24802,-0.63858,10166274,2085626983551485440,3783,76,264.958,2.468,2.429,0.537,0.015,0.015,0.059,0,0,219.49,23.39,-28.59,0.46,0.035,-0.053
10258126,2MASS J18565228+4722140,3315,43.0,-39.0,5.004,0.044,-0.04,0.0,0.1,-0.1,0.233,0.043,-0.028999999999999998,0.413,0.012,-0.012,20.58,5.047,-4.056,DSEP,15.521,0.4293,0.779,-0.4878,0.0943,137.352,0.77,-0.763,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.2178600000001,47.370579,11111111111111111,PHO2,PHO2,PHO2,12.755,0.022,12.144,0.019,11.906,0.021,0.8734,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,331.626,296.49,280.303,261.34,249.189,227.856,219.483,207.354,193.232,182.736,175.59400000000005,170.658,169.268,161.27100000000004,0.02,0.008,-0.006999999999999999,0.8734,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25532,-0.59614,10258126,2131422364397625600,3304,116,137.352,0.77,0.763,0.413,0.012,0.012,0.025,0,0,77.96,12.63,-9.18,0.252,0.035,-0.029
10185748,2MASS J18422948+4717200,3523,42.0,-47.0,4.8889999999999985,0.033,-0.033,-0.1,0.1,-0.1,0.38299999999999995,0.032,-0.04,0.386,0.011,-0.011,10.93,1.924,-1.638,DSEP,15.331,0.4508,0.7568,-0.4991,0.1067,137.039,0.792,-0.785,0,0,0,,q1_q17_dr25_stellar,2017-03-23,280.62283,47.28891,11111111111111111,PHO2,PHO2,PHO2,12.87,0.022,12.29,0.018000000000000002,12.08,0.018000000000000002,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,333.788,292.153,271.29900000000004,249.153,235.234,211.034,201.437,187.267,172.22,161.171,152.042,145.128,143.404,136.066,0.057,0.009000000000000001,-0.009000000000000001,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34474,-0.69762,10185748,2119420851382171136,3524,123,137.039,0.792,0.785,0.386,0.011,0.011,0.038,0,0,129.75,13.42,-13.42,0.3670000000000001,0.03,-0.033
10145950,2MASS J19344562+4708072,3611,82.0,-91.0,4.901,0.06,-0.06,-0.3,0.2,-0.2,0.396,0.05,-0.075,0.578,0.016,-0.017,11.12,4.359,-2.64,DSEP,15.701,0.5553,0.7591,-0.7170000000000001,0.2222,296.627,3.105,-3.05,0,0,0,,q1_q17_dr25_stellar,2017-03-23,293.6901200000001,47.135342,11111111111111111,PHO2,PHO2,PHO2,13.414,0.024,12.724,0.024,12.501,0.021,0.8734,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,340.9190000000001,301.67,282.506,261.319,247.52,223.572,214.49,201.687,187.642,176.25599999999997,169.207,163.91099999999997,162.41299999999995,155.387,0.087,0.02,-0.022,0.8734,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2683,-0.65851,10145950,2128228317482687744,3609,126,296.627,3.105,3.05,0.578,0.016,0.017,0.114,0,0,171.8,28.87,-32.08,0.369,0.053,-0.058
10185859,2MASS J18424665+4712044,3770,112.0,-123.0,4.784,0.078,-0.048,-0.3,0.2,-0.2,0.46799999999999997,0.05,-0.067,0.703,0.021,-0.021,6.801,2.959,-1.358,DSEP,15.273,0.6318,0.629,-0.6675,0.2307,376.776,7.246,-6.997,0,0,0,,q1_q17_dr25_stellar,2017-03-23,280.6944,47.201241,11111111111111111,PHO2,PHO2,PHO2,13.219,0.026,12.543,0.022,12.348,0.018000000000000002,0.8736,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,387.47,343.9290000000001,321.395,297.619,282.408,256.035,245.49,228.887,211.858,198.075,189.14,181.491,180.181,172.201,0.109,0.018000000000000002,-0.025,0.8736,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.29937,-0.65094,10185859,2119407279282711424,3772,132,376.776,7.246,6.997,0.703,0.021,0.021,0.073,0,0,207.0,31.1,-38.01,0.459,0.049,-0.068
10185979,2MASS J18430739+4715428,3674,49.0,-54.0,4.809,0.033,-0.033,-0.1,0.1,-0.1,0.47600000000000003,0.023,-0.036000000000000004,0.618,0.018,-0.018,7.354,1.096,-0.9543,DSEP,15.793,0.4975,0.6981,-0.5134,0.1339,337.087,4.708,-4.592,0,0,0,,q1_q17_dr25_stellar,2017-03-23,280.78079,47.261902,11111111111111111,PHO2,PHO2,PHO2,13.428,0.025,12.813,0.023,12.585,0.011,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,496.007,438.213,410.448,379.194,358.658,325.454,311.677,290.664,268.814,252.242,238.441,230.446,228.107,217.61,0.115,0.01,-0.012,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.30609000000000003,-0.6559699999999999,10185979,2119408584955148928,3674,129,337.087,4.708,4.592,0.618,0.018,0.018,0.085,0,0,216.97,17.37,-18.94,0.45,0.028,-0.031
10253901,2MASS J18471692+4723391,3466,44.0,-41.0,4.914,0.039,-0.032,-0.1,0.1,-0.1,0.345,0.038,-0.042,0.446,0.013,-0.013,12.41,2.776,-1.693,DSEP,15.901,0.444,0.7752,-0.5137,0.1091,203.469,1.681,-1.658,0,0,0,,q1_q17_dr25_stellar,2017-03-23,281.8205,47.394211,11111111111111111,PHO2,PHO2,PHO2,13.366,0.025,12.744000000000002,0.019,12.523,0.015,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,506.904,445.136,414.723,382.944,362.917,330.122,316.577,296.34,275.158,260.033,250.383,242.774,241.075,231.792,0.069,0.01,-0.012,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.24537,-0.6525,10253901,2119612235124777984,3466,121,203.469,1.681,1.658,0.446,0.013,0.013,0.069,0,0,147.31,14.56,-17.47,0.34,0.03,-0.037000000000000005
10209036,2MASS J19293076+4716112,3332,50.0,-45.0,4.987,0.055,-0.049,0.0,0.1,-0.1,0.248,0.055,-0.037000000000000005,0.316,0.009,-0.009,18.82,5.724,-4.392,DSEP,15.793,0.4311,0.7699,-0.4756,0.0898,116.296,0.662,-0.656,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.3782,47.269798,01111111111111111,PHO2,PHO2,PHO2,13.069,0.022,12.478,0.022,12.292,0.023,0.8746,1420.672,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,389.833,339.941,312.869,287.718,272.571,247.609,237.027,222.07,204.21,190.904,182.843,176.73,174.68200000000004,167.166,0.032,0.012,-0.01,0.8746,1420.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.28583000000000003,-0.67748,10209036,2128461929342052864,3329,117,116.296,0.662,0.656,0.316,0.009,0.009,0.033,0,0,95.36,17.03,-13.94,0.265,0.043,-0.036000000000000004
10219019,2MASS J19435939+4715062,3704,81.0,-96.0,4.882,0.066,-0.06,-0.5,0.2,-0.2,0.401,0.045,-0.068,0.521,0.015,-0.015,10.34,3.832,-2.3480000000000003,DSEP,15.911,0.6668,0.7044,-0.8776,0.3274,313.273,2.861,-2.817,0,0,0,,q1_q17_dr25_stellar,2017-03-23,295.99747,47.251732,11111101110111011,PHO2,PHO2,PHO2,13.741,0.024,13.103,0.024,12.927,0.022,0.6976,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,398.598,354.6330000000001,334.472,311.188,296.074,270.879,259.886,244.445,229.025,218.113,209.742,204.789,203.277,199.408,0.115,0.023,-0.027000000000000003,0.6976,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.20469,-0.60622,10219019,2080555245649065216,3704,130,313.273,2.861,2.817,0.521,0.015,0.015,0.096,0,0,210.79,33.22,-36.91,0.379,0.046,-0.063
10197875,2MASS J19092900+4716258,3726,55.0,-55.0,4.7639999999999985,0.036000000000000004,-0.021,-0.1,0.1,-0.1,0.49200000000000005,0.03,-0.027000000000000003,0.551,0.016,-0.016,6.205,1.02,-0.5727,DSEP,15.728,0.5156,0.6697,-0.5076,0.1393,286.884,2.837,-2.789,0,0,0,,q1_q17_dr25_stellar,2017-03-23,287.37088,47.273842,11111111111111111,PHO2,PHO2,PHO2,13.453,0.021,12.8,0.017,12.61,0.023,0.8736,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,355.751,316.34,296.34,276.045,262.751,239.158,229.673,215.572,199.156,187.983,180.406,174.61900000000003,173.21,161.703,0.132,0.011,-0.014,0.8736,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.28909,-0.62074,10197875,2130483415828516864,3728,130,286.884,2.837,2.789,0.551,0.016,0.016,0.048,0,0,238.83,17.83,-19.61,0.482,0.027000000000000003,-0.033
10197916,2MASS J19093320+4715517,3739,44.0,-50.0,4.7810000000000015,0.024,-0.03,-0.1,0.1,-0.1,0.503,0.022000000000000002,-0.03,0.558,0.015,-0.015,6.502000000000002,0.7906,-0.7046,DSEP,15.043,0.5192,0.6804,-0.5352,0.152,215.594,1.198,-1.188,0,0,0,,q1_q17_dr25_stellar,2017-03-23,287.38834,47.264381,11111111111111111,PHO2,PHO2,PHO2,12.742,0.021,12.158,0.022,11.947,0.015,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,235.903,208.186,194.197,179.09599999999998,168.972,152.944,147.165,138.16299999999998,127.373,120.647,116.238,113.312,112.642,110.076,0.087,0.008,-0.008,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21254,-0.67496,10197916,2130483209670086912,3740,131,215.594,1.198,1.188,0.558,0.015,0.015,0.041,0,0,172.68,11.6,-11.6,0.478,0.026,-0.026
10223447,2MASS J19492326+4717482,3486,52.0,-52.0,5.038,0.036000000000000004,-0.049,-0.5,0.1,-0.1,0.249,0.043,-0.035,0.49,0.014,-0.014,22.48,5.171,-5.025,DSEP,15.735,0.4519,1.087,-1.0922,0.3615,239.103,2.002,-1.974,0,0,0,,q1_q17_dr25_stellar,2017-03-23,297.34695,47.296741,11111101110111011,PHO2,PHO2,PHO2,13.335,0.02,12.681,0.019,12.53,0.023,0.6975,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,366.033,322.896,301.848,278.742,264.972,240.945,230.488,215.77,199.917,189.549,181.823,176.213,174.572,169.59,0.04,0.012,-0.01,0.6975,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.24175,-0.6439199999999999,10223447,2086376403806004608,3486,122,239.103,2.002,1.974,0.49,0.014,0.014,0.064,0,0,106.67,17.74,-14.19,0.25,0.036000000000000004,-0.03
10162201,2MASS J19543883+4706349,3692,55.0,-61.0,4.803,0.042,-0.025,-0.2,0.1,-0.1,0.457,0.028999999999999998,-0.031,0.611,0.019,-0.019,7.35,1.4480000000000002,-0.8306,DSEP,15.838,0.5498,0.7006,-0.6178,0.1878,348.21,7.754,-7.444,0,0,0,,q1_q17_dr25_stellar,2017-03-23,298.66183,47.109718,11111101110111011,PHO2,PHO2,PHO2,13.478,0.026,12.890999999999998,0.037000000000000005,12.681,0.029,0.6978,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,510.794,453.814,425.887,395.038,376.999,343.862,330.867,311.203,290.4290000000001,274.651,264.566,256.122,253.846,248.524,0.121,0.012,-0.015,0.6978,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.23046,-0.61802,10162201,2085570667942229888,3692,129,348.21,7.754,7.444,0.611,0.019,0.019,0.124,0,0,219.49,17.95,-20.19,0.444,0.028,-0.035
10203345,2MASS J19201012+4714490,3844,77.0,-92.0,4.785,0.05,-0.045,-0.3,0.2,-0.2,0.502,0.035,-0.053,0.595,0.018,-0.018,6.573,1.524,-1.239,DSEP,15.97,0.6733,0.4965,-0.531,0.1885,402.019,6.533,-6.345,0,0,0,,q1_q17_dr25_stellar,2017-03-23,290.04218,47.246971,11111111111111111,PHO2,PHO2,PHO2,13.879,0.026,13.265,0.027000000000000003,13.063,0.029,0.8733,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,414.665,371.867,351.771,329.968,315.642,291.689,281.932,268.313,252.669,243.719,236.811,232.663,232.109,230.737,0.16899999999999998,0.02,-0.022,0.8733,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1374,-0.55623,10203345,2127863520137919104,3844,135,402.019,6.533,6.345,0.595,0.018,0.018,0.06,0,0,296.0,32.74,-36.38,0.476,0.047,-0.047
10255692,2MASS J18512231+4720388,3646,43.0,-49.0,4.848,0.03,-0.033,-0.2,0.1,-0.1,0.43799999999999994,0.025,-0.034,0.487,0.013,-0.013,8.808,1.429,-1.23,DSEP,14.619000000000002,0.5372,0.7163,-0.6133,0.1799,139.491,0.495,-0.492,0,0,0,,q1_q17_dr25_stellar,2017-03-23,282.84296,47.344131,11111111111111111,PHO2,PHO2,PHO2,12.261,0.024,11.65,0.019,11.419,0.017,0.8736,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,202.485,182.473,171.77700000000004,159.585,151.734,138.281,132.863,125.132,116.026,109.611,105.315,102.356,101.514,98.452,0.047,0.006999999999999999,-0.006999999999999999,0.8736,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.23789,-0.62861,10255692,2107634018013553536,3645,128,139.491,0.495,0.492,0.487,0.013,0.013,0.039,0,0,115.41,9.35,-10.52,0.412,0.029,-0.032
10187248,2MASS J18463490+4713027,3692,66.0,-88.0,4.83,0.05,-0.055,-0.2,0.15,-0.2,0.462,0.040999999999999995,-0.061,0.489,0.014,-0.014,8.023,2.3,-1.494,DSEP,15.804,0.5509,0.7102,-0.637,0.1957,251.02,2.011,-1.984,0,0,0,,q1_q17_dr25_stellar,2017-03-23,281.64545,47.217442,11111111111111111,PHO2,PHO2,PHO2,13.525,0.021,12.878,0.018000000000000002,12.681,0.021,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,479.476,427.031,400.865,373.286,355.945,325.077,311.759,292.075,270.107,253.74400000000003,240.596,230.311,227.308,215.36,0.116,0.016,-0.02,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.32912,-0.60957,10187248,2119581208280946944,3692,129,251.02,2.011,1.984,0.489,0.014,0.014,0.048,0,0,218.82,27.31,-30.04,0.433,0.048,-0.053
10224595,2MASS J19504135+4713126,3250,0.0,0.0,5.084,0.0,0.0,0.0,0.0,0.0,0.179,0.0,0.0,0.313,0.009,-0.009,31.06,0.0,0.0,BTSL,14.405,0.4293,0.779,-0.4878,0.0943,59.564,0.139,-0.139,0,0,0,,q1_q17_dr25_stellar,2017-03-23,297.6723,47.220188,11111101110111011,SPE14,PHO54,SPE15,11.688,0.022,11.094,0.021,10.852,0.018000000000000002,0.6967,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,220.766,199.143,189.876,178.852,171.322,159.08100000000005,153.918,147.202,140.063,133.914,130.109,127.043,126.106,119.723,0.0,0.0,0.0,0.6967,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2164,-0.52446,10224595,2086325826269876608,3250,65,59.564,0.139,0.139,0.313,0.009,0.009,0.036,0,0,0.0,0.0,0.0,0.201,0.0,0.0
10224804,2MASS J19505496+4716488,3586,79.0,-79.0,4.865,0.055,-0.045,-0.2,0.1,-0.1,0.406,0.040999999999999995,-0.061,0.522,0.015,-0.015,9.707,2.792,-1.813,DSEP,15.572,0.519,0.7219,-0.5777,0.1573,245.667,2.144,-2.113,0,0,0,,q1_q17_dr25_stellar,2017-03-23,297.72900000000004,47.28022,11111101110111011,PHO2,PHO2,PHO2,13.228,0.024,12.586,0.023,12.43,0.023,0.6975,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,365.884,328.095,309.3590000000001,289.138,276.293,255.674,246.822,235.069,222.217,214.513,209.841,205.9,205.23,202.703,0.08199999999999999,0.016,-0.019,0.6975,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13510999999999998,-0.57047,10224804,2086326513464697728,3587,126,245.667,2.144,2.113,0.522,0.015,0.015,0.084,0,0,165.53,20.56,-25.7,0.389,0.043,-0.053
10213932,2MASS J19370040+4717164,3772,81.0,-89.0,4.766,0.06,-0.035,-0.2,0.2,-0.2,0.49,0.043,-0.048,0.604,0.017,-0.017,6.247000000000001,1.758,-0.9513,DSEP,15.337,0.5716,0.6532,-0.5979,0.1945,283.86,2.25,-2.221,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.25168,47.287891,11111111111111111,PHO2,PHO2,PHO2,13.144,0.024,12.462,0.021,12.271,0.021,0.8734,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,265.202,233.424,216.737,200.158,189.647,171.463,164.453,154.868,145.005,136.79399999999998,131.105,127.443,126.717,122.71,0.114,0.016,-0.019,0.8734,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2414,-0.6688,10213932,2128594523573393536,3772,132,283.86,2.25,2.221,0.604,0.017,0.017,0.071,0,0,209.73,24.12,-26.54,0.48,0.04,-0.054000000000000006
10263037,2MASS J19071441+4721067,3754,75.0,-82.0,4.8180000000000005,0.06,-0.04,-0.4,0.2,-0.2,0.44299999999999995,0.044000000000000004,-0.044000000000000004,0.625,0.018,-0.018,7.866,2.359,-1.405,DSEP,15.264,0.6677,0.6554,-0.7913,0.2913,304.004,2.201,-2.176,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.81006,47.351891,11111111111111111,PHO2,PHO2,PHO2,13.113,0.025,12.451,0.021,12.271,0.021,0.8736,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,255.196,225.923,211.104,195.281,184.965,167.753,160.67700000000005,150.67,139.997,131.917,127.296,123.791,122.862,118.829,0.094,0.015,-0.018000000000000002,0.8736,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.23397,-0.6553899999999999,10263037,2130681190481758976,3754,131,304.004,2.201,2.176,0.625,0.018,0.018,0.049,0,0,183.06,21.16,-23.8,0.43,0.041,-0.05
10163894,2MASS J19562966+4707190,3553,49.0,-57.0,4.829,0.042,-0.028,0.0,0.1,-0.1,0.43,0.036000000000000004,-0.039,0.488,0.014,-0.014,8.291,1.769,-1.003,DSEP,15.606,0.4672,0.6562,-0.3573,0.0528,196.776,1.809,-1.781,0,0,0,,q1_q17_dr25_stellar,2017-03-23,299.1236,47.12196,11111101110111011,PHO2,PHO2,PHO2,13.113,0.025,12.422,0.031,12.191,0.024,0.6978,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,449.597,398.622,373.138,344.145,326.665,298.599,287.278,269.836,254.419,240.835,231.24400000000003,223.575,222.144,211.653,0.084,0.011,-0.013,0.6978,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2626,-0.64304,10163894,2085614923282748544,3546,124,196.776,1.809,1.781,0.488,0.014,0.014,0.085,0,0,167.59,15.21,-16.89,0.418,0.03,-0.038
10195818,2MASS J19051213+4713444,3570,43.0,-48.0,4.853,0.036000000000000004,-0.03,-0.1,0.1,-0.1,0.41600000000000004,0.031,-0.038,0.496,0.014,-0.014,9.222,1.653,-1.284,DSEP,15.171,0.4633,0.7268,-0.4799,0.1056,182.718,0.97,-0.962,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.30057,47.229012,11111111111111111,PHO2,PHO2,PHO2,12.729,0.025,12.175,0.02,11.961,0.017,0.8733,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,242.367,213.37,199.045,184.171,175.10299999999995,158.97299999999996,152.249,141.752,129.752,121.56,115.731,110.891,109.43,102.738,0.061,0.008,-0.009000000000000001,0.8733,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3332,-0.64323,10195818,2130702424799868672,3570,125,182.718,0.97,0.962,0.496,0.014,0.014,0.021,0,0,134.81,12.26,-12.26,0.399,0.029,-0.032
10199844,2MASS J19133792+4717241,3864,93.0,-93.0,4.723,0.036000000000000004,-0.024,-0.1,0.1,-0.1,0.54,0.03,-0.033,0.702,0.02,-0.02,5.122999999999998,0.8371,-0.5337,DSEP,15.561,0.5768,0.4746,-0.3162,0.0886,412.406,5.923,-5.773,0,0,0,,q1_q17_dr25_stellar,2017-03-23,288.40799,47.290051,11111111111111111,PHO2,PHO2,PHO2,13.435,0.028,12.793,0.025,12.58,0.02,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,651.8480000000002,615.232,589.428,554.596,531.4490000000002,470.2,448.326,424.347,400.25,386.682,379.179,369.306,365.979,357.023,0.154,0.015,-0.015,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16589,-0.6301100000000001,10199844,2130820038185098368,3866,135,412.406,5.923,5.773,0.702,0.02,0.02,0.087,0,0,273.41,24.97,-24.97,0.53,0.029,-0.035
